,cust_number,buisness_year,doc_id,converted_usd,business_code_enc,day_of_posting_date,month_of_posting_date,year_of_posting_date,day_of_create_date,month_of_create_date,year_of_create_date,day_of_due,month_of_due,year_of_due,cust_payment_terms_enc,name_customer_enc,clear_date,posting_date,due_in_date,baseline_create_date,Aging Bucket
1817,200704045,2020.0,1930635774.0,17283.51,65,11,3,2020,11,3,2020,26,3,2020,21,2230,2020-03-31 07:56:37.968750000,2020-03-11,2020-03-26,2020-03-11,0-15
1818,200769623,2020.0,1930878065.0,50992.43,65,9,5,2020,9,5,2020,24,5,2020,34,2983,2020-06-08 11:35:30.375000000,2020-05-09,2020-05-24,2020-05-09,16-30
1819,200719300,2020.0,1930809941.0,18432.0,65,24,4,2020,24,4,2020,14,5,2020,28,2749,2020-05-19 07:24:34.218750000,2020-04-24,2020-05-14,2020-04-24,0-15
1820,200820380,2020.0,1930685430.0,38166.64,65,22,3,2020,22,3,2020,6,4,2020,21,2512,2020-04-10 00:24:36.468750000,2020-03-22,2020-04-06,2020-03-22,0-15
1821,200769623,2020.0,1930856316.0,3227.5,65,5,5,2020,5,5,2020,20,5,2020,34,2975,2020-06-04 10:55:52.125000000,2020-05-05,2020-05-20,2020-05-05,16-30
1822,140104429,2020.0,2960626584.0,12998.796999999999,65,12,4,2020,14,4,2020,24,4,2020,5,626,2020-05-05 15:33:56.500000000,2020-04-12,2020-04-24,2020-04-14,0-15
1823,200759878,2020.0,1930823938.0,31649.6,65,26,4,2020,26,4,2020,11,5,2020,34,2360,2020-05-14 22:45:57.437500000,2020-04-26,2020-05-11,2020-04-26,0-15
1824,200769623,2020.0,1930690594.0,39980.57,65,24,3,2020,24,3,2020,8,4,2020,34,2981,2020-04-23 09:25:03.125000000,2020-03-24,2020-04-08,2020-03-24,16-30
1825,200759878,2020.0,1930737322.0,29146.92,65,4,4,2020,4,4,2020,19,4,2020,34,2369,2020-04-23 03:18:41.437500000,2020-04-04,2020-04-19,2020-04-04,0-15
1826,200792283,2020.0,1930655638.0,6272.27,65,16,3,2020,16,3,2020,17,4,2020,14,2704,2020-04-22 03:00:29.187500000,2020-03-16,2020-04-17,2020-03-16,0-15
1827,200769623,2020.0,1930725148.0,15393.24,65,31,3,2020,31,3,2020,15,4,2020,34,2974,2020-04-29 22:54:17.875000000,2020-03-31,2020-04-15,2020-03-31,0-15
1828,200769623,2020.0,1930751908.0,446.22,65,6,4,2020,6,4,2020,21,4,2020,34,2980,2020-05-06 10:41:49.250000000,2020-04-06,2020-04-21,2020-04-06,16-30
1829,200769623,2020.0,1930779802.0,19609.14,65,13,4,2020,13,4,2020,28,4,2020,34,2976,2020-05-13 11:08:41.125000000,2020-04-13,2020-04-28,2020-04-13,16-30
1830,140104440,2020.0,2960629372.0,49356.26499999999,65,20,4,2020,21,4,2020,1,5,2020,5,2534,2020-05-16 23:47:20.125000000,2020-04-20,2020-05-01,2020-04-21,16-30
1831,200769623,2020.0,1930723957.0,25747.27,65,2,4,2020,2,4,2020,17,4,2020,34,2977,2020-04-29 20:03:00.875000000,2020-04-02,2020-04-17,2020-04-02,0-15
1832,200769623,2020.0,1930683862.0,12268.72,65,22,3,2020,22,3,2020,6,4,2020,34,2974,2020-04-20 22:28:58.750000000,2020-03-22,2020-04-06,2020-03-22,0-15
1833,200668077,2020.0,1930719486.0,26582.4,65,3,4,2020,3,4,2020,13,4,2020,11,1309,2020-04-18 17:31:20.125000000,2020-04-03,2020-04-13,2020-04-03,0-15
1834,200705742,2020.0,1930688665.0,2374.15,65,24,3,2020,24,3,2020,27,4,2020,22,837,2020-04-20 06:34:39.375000000,2020-03-24,2020-04-27,2020-03-24,0-15
1835,200762950,2020.0,1930577321.0,50826.49,65,27,2,2020,27,2,2020,13,3,2020,21,1209,2020-03-15 21:59:25.562500000,2020-02-27,2020-03-13,2020-02-27,0-15
1836,200786288,2020.0,1930738131.0,13852.17,65,4,4,2020,4,4,2020,19,4,2020,26,902,2020-04-24 23:57:23.718750000,2020-04-04,2020-04-19,2020-04-04,0-15
1837,200744019,2020.0,1930822669.0,3031.94,65,25,4,2020,25,4,2020,10,5,2020,21,2768,2020-05-15 22:44:20.125000000,2020-04-25,2020-05-10,2020-04-25,0-15
1838,100031704,2020.0,1930580832.0,108144.05,65,1,3,2020,1,3,2020,16,3,2020,21,743,2020-03-17 14:39:57.078125000,2020-03-01,2020-03-16,2020-03-01,0-15
1839,200769623,2020.0,1930782959.0,18034.56,65,15,4,2020,15,4,2020,30,4,2020,34,2973,2020-05-15 10:51:55.625000000,2020-04-15,2020-04-30,2020-04-15,16-30
1840,200752302,2020.0,1930670169.0,45098.62,65,20,3,2020,20,3,2020,4,4,2020,21,1570,2020-04-07 22:19:58.781250000,2020-03-20,2020-04-04,2020-03-20,0-15
1841,200705742,2020.0,1930814577.0,3188.72,65,23,4,2020,23,4,2020,13,5,2020,28,837,2020-05-07 04:57:27.937500000,2020-04-23,2020-05-13,2020-04-23,0-15
1842,200769623,2020.0,1930879640.0,47556.5,65,11,5,2020,11,5,2020,26,5,2020,34,2981,2020-06-10 17:57:36.500000000,2020-05-11,2020-05-26,2020-05-11,16-30
1843,200769623,2020.0,1930802226.0,355.93,65,20,4,2020,20,4,2020,5,5,2020,34,2981,2020-05-27 13:24:05.500000000,2020-04-20,2020-05-05,2020-04-20,16-30
1844,140104409,2020.0,2960622254.0,4610.6759999999995,65,26,3,2020,3,4,2020,13,4,2020,5,1648,2020-04-23 23:33:25.812500000,2020-03-26,2020-04-13,2020-04-03,0-15
1845,200704045,2020.0,1930855337.0,37178.54,65,4,5,2020,4,5,2020,19,5,2020,21,2231,2020-05-23 13:43:51.875000000,2020-05-04,2020-05-19,2020-05-04,0-15
1846,200769623,2020.0,1930723191.0,42988.18,65,31,3,2020,31,3,2020,15,4,2020,34,2977,2020-04-30 00:54:53.375000000,2020-03-31,2020-04-15,2020-03-31,16-30
1847,200769623,2020.0,1930847688.0,13242.28,65,3,5,2020,3,5,2020,18,5,2020,34,2977,2020-05-30 19:10:26.625000000,2020-05-03,2020-05-18,2020-05-03,0-15
1848,100021540,2020.0,1930825369.0,41543.75,65,24,4,2020,24,4,2020,4,5,2020,11,1753,2020-05-04 06:10:32.406250000,2020-04-24,2020-05-04,2020-04-24,0-15
1849,140104429,2020.0,2960621408.0,41315.435,65,16,3,2020,18,3,2020,28,3,2020,5,631,2020-04-09 15:43:01.375000000,2020-03-16,2020-03-28,2020-03-18,0-15
1850,200705742,2020.0,1930576842.0,15547.6,65,27,2,2020,27,2,2020,30,3,2020,14,841,2020-03-24 08:00:55.687500000,2020-02-27,2020-03-30,2020-02-27,0-15
1851,200762301,2020.0,1930629348.0,7901.99,65,11,3,2020,11,3,2020,26,3,2020,26,452,2020-03-26 21:39:58.625000000,2020-03-11,2020-03-26,2020-03-11,0-15
1852,100009932,2020.0,1991841227.0,32167.82,65,16,3,2020,16,3,2020,15,4,2020,54,2733,2020-04-15 16:20:01.488281250,2020-03-16,2020-04-15,2020-03-16,0-15
1853,200769623,2020.0,1930624204.0,44686.42,65,9,3,2020,9,3,2020,24,3,2020,34,2980,2020-04-07 20:06:45.000000000,2020-03-09,2020-03-24,2020-03-09,0-15
1854,200769623,2020.0,1930723065.0,16274.78,65,1,4,2020,1,4,2020,16,4,2020,34,2973,2020-04-28 18:45:59.625000000,2020-04-01,2020-04-16,2020-04-01,0-15
1855,200230690,2020.0,1930599722.0,2672.36,65,4,3,2020,1,3,2020,24,3,2020,38,735,2020-03-21 09:20:51.640625000,2020-03-04,2020-03-24,2020-03-01,0-15
1856,200152991,2020.0,1930595973.0,1513.3,65,3,3,2020,3,3,2020,23,3,2020,28,1397,2020-03-24 21:29:58.718750000,2020-03-03,2020-03-23,2020-03-03,0-15
1857,200794332,2020.0,1930647562.0,36479.79,65,13,3,2020,13,3,2020,28,3,2020,23,619,2020-03-28 20:24:16.687500000,2020-03-13,2020-03-28,2020-03-13,0-15
1858,100031704,2020.0,1930641400.0,105219.75,65,11,3,2020,11,3,2020,26,3,2020,21,741,2020-03-28 09:20:43.453125000,2020-03-11,2020-03-26,2020-03-11,0-15
1859,200729290,2020.0,1930818642.0,60821.6,65,24,4,2020,24,4,2020,9,5,2020,21,1573,2020-05-12 20:59:01.562500000,2020-04-24,2020-05-09,2020-04-24,0-15
1860,100053763,2020.0,1991841451.0,4563.0,65,9,4,2020,9,4,2020,9,5,2020,54,1746,2020-05-08 04:31:23.945312500,2020-04-09,2020-05-09,2020-04-09,0-15
1861,200799180,2020.0,1930616766.0,37329.07,65,9,3,2020,9,3,2020,24,3,2020,21,509,2020-03-26 10:34:26.828125000,2020-03-09,2020-03-24,2020-03-09,0-15
1862,200736337,2020.0,1930829633.0,3835.48,65,1,5,2020,1,5,2020,16,5,2020,21,2715,2020-05-19 06:22:51.187500000,2020-05-01,2020-05-16,2020-05-01,0-15
1863,200769623,2020.0,1930575712.0,1164.87,65,27,2,2020,27,2,2020,13,3,2020,34,2975,2020-03-30 05:57:44.250000000,2020-02-27,2020-03-13,2020-02-27,16-30
1864,200739534,2020.0,1930705237.0,105178.68,65,25,3,2020,25,3,2020,9,4,2020,21,2008,2020-04-13 22:31:26.812500000,2020-03-25,2020-04-09,2020-03-25,0-15
1865,200077943,2020.0,1930713401.0,71248.8,65,31,3,2020,31,3,2020,15,4,2020,21,2895,2020-05-03 07:53:58.625000000,2020-03-31,2020-04-15,2020-03-31,16-30
1866,200769623,2020.0,1930622736.0,35178.44,65,10,3,2020,10,3,2020,25,3,2020,34,2975,2020-04-09 10:48:30.375000000,2020-03-10,2020-03-25,2020-03-10,16-30
1867,200777735,2020.0,1930723362.0,7098.49,65,2,4,2020,2,4,2020,17,4,2020,21,1941,2020-04-12 05:53:22.000000000,2020-04-02,2020-04-17,2020-04-02,0-15
1868,200762301,2020.0,1930581608.0,30731.01,65,29,2,2020,29,2,2020,15,3,2020,26,449,2020-03-17 16:52:43.484375000,2020-02-29,2020-03-15,2020-02-29,0-15
1869,200769623,2020.0,1930835857.0,3984.48,65,29,4,2020,29,4,2020,14,5,2020,34,2974,2020-05-28 22:00:02.250000000,2020-04-29,2020-05-14,2020-04-29,0-15
1870,200769623,2020.0,1930709077.0,49025.82,65,28,3,2020,28,3,2020,12,4,2020,34,2981,2020-04-27 09:05:08.625000000,2020-03-28,2020-04-12,2020-03-28,16-30
1871,200769623,2020.0,1930594113.0,66082.99,65,4,3,2020,4,3,2020,19,3,2020,34,2983,2020-04-04 01:50:51.500000000,2020-03-04,2020-03-19,2020-03-04,16-30
1872,200769623,2020.0,1930796908.0,1414.69,65,16,4,2020,16,4,2020,1,5,2020,34,2974,2020-05-16 05:22:34.375000000,2020-04-16,2020-05-01,2020-04-16,16-30
1873,140104409,2020.0,2960626047.0,61084.043999999994,65,5,4,2020,7,4,2020,17,4,2020,5,1644,2020-04-28 22:10:10.625000000,2020-04-05,2020-04-17,2020-04-07,0-15
1874,200769623,2020.0,1930751108.0,33101.38,65,5,4,2020,5,4,2020,20,4,2020,34,2981,2020-05-06 00:19:51.250000000,2020-04-05,2020-04-20,2020-04-05,16-30
1875,200729290,2020.0,1930638438.0,11656.58,65,12,3,2020,12,3,2020,27,3,2020,21,1573,2020-04-01 00:39:40.500000000,2020-03-12,2020-03-27,2020-03-12,0-15
1876,200020431,2020.0,1930859928.0,229.44,65,5,5,2020,1,5,2020,24,5,2020,38,724,2020-05-25 18:51:25.468750000,2020-05-05,2020-05-24,2020-05-01,0-15
1877,200726979,2020.0,1930675255.0,359.69,65,20,3,2020,20,3,2020,4,4,2020,21,340,2020-04-12 17:39:17.125000000,2020-03-20,2020-04-04,2020-03-20,0-15
1878,200759878,2020.0,1930622829.0,3191.4,65,9,3,2020,9,3,2020,13,5,2020,33,2368,2020-05-16 13:42:03.968750000,2020-03-09,2020-05-13,2020-03-09,0-15
1879,200772670,2020.0,1930669794.0,7587.35,65,18,3,2020,18,3,2020,2,4,2020,46,199,2020-04-03 15:21:37.937500000,2020-03-18,2020-04-02,2020-03-18,0-15
1880,200776463,2020.0,1930780690.0,131751.56,65,13,4,2020,13,4,2020,28,4,2020,21,1563,2020-05-03 09:46:22.375000000,2020-04-13,2020-04-28,2020-04-13,0-15
1881,200799367,2020.0,1930872192.0,81354.5,65,7,5,2020,7,5,2020,22,5,2020,21,1797,2020-05-27 18:45:42.250000000,2020-05-07,2020-05-22,2020-05-07,0-15
1882,200759878,2020.0,1930740014.0,32698.8,65,4,4,2020,4,4,2020,19,4,2020,34,2368,2020-04-23 08:31:57.750000000,2020-04-04,2020-04-19,2020-04-04,0-15
1883,200353024,2020.0,1930606646.0,8224.26,65,5,3,2020,1,3,2020,8,3,2020,35,729,2020-03-05 17:22:00.953125000,2020-03-05,2020-03-08,2020-03-01,0-15
1884,200726979,2020.0,1930637739.0,476.92,65,12,3,2020,12,3,2020,27,3,2020,21,339,2020-03-28 02:56:38.156250000,2020-03-12,2020-03-27,2020-03-12,0-15
1885,140104440,2020.0,2960626405.0,55272.119,65,2,4,2020,3,4,2020,13,4,2020,5,2534,2020-04-26 09:39:13.250000000,2020-04-02,2020-04-13,2020-04-03,0-15
1886,200759878,2020.0,1930756203.0,125908.33,65,8,4,2020,8,4,2020,23,5,2020,62,2364,2020-05-25 23:29:29.734375000,2020-04-08,2020-05-23,2020-04-08,0-15
1887,200711029,2020.0,1930750176.0,2267.39,65,8,4,2020,8,4,2020,23,4,2020,21,3007,2020-05-11 07:41:10.875000000,2020-04-08,2020-04-23,2020-04-08,16-30
1888,200752302,2020.0,1930740344.0,65594.97,65,5,4,2020,5,4,2020,20,4,2020,21,1570,2020-04-24 20:16:48.218750000,2020-04-05,2020-04-20,2020-04-05,0-15
1889,200418007,2020.0,1930802768.0,24960.0,65,21,4,2020,21,4,2020,6,5,2020,21,96,2020-05-03 04:20:39.390625000,2020-04-21,2020-05-06,2020-04-21,0-15
1890,200020431,2020.0,1930605345.0,3478.16,65,5,3,2020,1,3,2020,24,3,2020,38,715,2020-03-21 02:50:57.671875000,2020-03-05,2020-03-24,2020-03-01,0-15
1891,140104340,2020.0,2960624307.0,6760.446,65,24,3,2020,26,3,2020,5,4,2020,5,562,2020-04-12 13:51:17.500000000,2020-03-24,2020-04-05,2020-03-26,0-15
1892,200726979,2020.0,1930752466.0,190.38,65,3,4,2020,3,4,2020,18,4,2020,21,336,2020-04-24 06:15:05.125000000,2020-04-03,2020-04-18,2020-04-03,0-15
1893,200769623,2020.0,1930726931.0,46660.46,65,1,4,2020,1,4,2020,16,4,2020,34,2983,2020-04-29 10:57:33.125000000,2020-04-01,2020-04-16,2020-04-01,0-15
1894,200769623,2020.0,1930798083.0,61.29,65,19,4,2020,19,4,2020,4,5,2020,34,2976,2020-05-26 05:13:50.750000000,2020-04-19,2020-05-04,2020-04-19,16-30
1895,200780383,2020.0,1930584882.0,154565.53,65,1,3,2020,1,3,2020,16,3,2020,21,1834,2020-03-18 15:57:05.406250000,2020-03-01,2020-03-16,2020-03-01,0-15
1896,2013,2020.0,1930570342.0,14360.96,65,27,2,2020,27,2,2020,27,2,2020,64,1519,2020-04-05 02:52:43.250000000,2020-02-27,2020-02-27,2020-02-27,31-45
1897,100031704,2020.0,1930789449.0,74794.5,65,15,4,2020,15,4,2020,30,4,2020,21,750,2020-05-01 12:58:23.203125000,2020-04-15,2020-04-30,2020-04-15,0-15
1898,200592182,2020.0,1930690496.0,7749.38,65,25,3,2020,16,3,2020,26,3,2020,36,726,2020-03-22 06:03:57.812500000,2020-03-25,2020-03-26,2020-03-16,0-15
1899,200744019,2020.0,1930653687.0,4970.2,65,16,3,2020,16,3,2020,31,3,2020,21,2769,2020-04-06 07:28:29.937500000,2020-03-16,2020-03-31,2020-03-16,0-15
1900,200769623,2020.0,1930692365.0,37995.86,65,25,3,2020,25,3,2020,9,4,2020,34,2980,2020-04-24 02:01:54.125000000,2020-03-25,2020-04-09,2020-03-25,16-30
1901,200726979,2020.0,1930779467.0,442.2,65,13,4,2020,13,4,2020,28,4,2020,21,337,2020-04-29 08:55:13.304687500,2020-04-13,2020-04-28,2020-04-13,0-15
1902,140105847,2020.0,2960630524.0,2992.0799999999995,65,24,4,2020,25,4,2020,5,5,2020,5,1115,2020-05-18 19:26:39.000000000,2020-04-24,2020-05-05,2020-04-25,0-15
1903,200769623,2020.0,1930855633.0,4766.39,65,5,5,2020,5,5,2020,20,5,2020,34,2977,2020-06-04 09:54:43.375000000,2020-05-05,2020-05-20,2020-05-05,16-30
1904,200769623,2020.0,1930664202.0,3228.13,65,17,3,2020,17,3,2020,1,4,2020,34,2977,2020-04-16 08:52:52.375000000,2020-03-17,2020-04-01,2020-03-17,16-30
1905,200290370,2020.0,1930683797.0,13824.0,65,25,3,2020,25,3,2020,9,4,2020,21,246,2020-04-10 03:32:35.445312500,2020-03-25,2020-04-09,2020-03-25,0-15
1906,200794332,2020.0,1930725446.0,8793.09,65,2,4,2020,2,4,2020,17,4,2020,23,625,2020-04-18 01:12:59.296875000,2020-04-02,2020-04-17,2020-04-02,0-15
1907,200418007,2020.0,1930843446.0,1640.82,65,3,5,2020,3,5,2020,18,5,2020,21,98,2020-05-14 14:10:56.906250000,2020-05-03,2020-05-18,2020-05-03,0-15
1908,200707822,2020.0,1930776844.0,80483.28,65,11,4,2020,11,4,2020,26,4,2020,21,2200,2020-04-30 15:40:46.437500000,2020-04-11,2020-04-26,2020-04-11,0-15
1909,200752302,2020.0,1930608147.0,96021.62,65,7,3,2020,7,3,2020,22,3,2020,21,1577,2020-03-26 23:25:55.968750000,2020-03-07,2020-03-22,2020-03-07,0-15
1910,200230690,2020.0,1930600002.0,1016.76,65,4,3,2020,1,3,2020,24,3,2020,38,726,2020-03-21 07:21:46.484375000,2020-03-04,2020-03-24,2020-03-01,0-15
1911,200726979,2020.0,1930780220.0,298.62,65,13,4,2020,13,4,2020,28,4,2020,21,343,2020-05-04 01:43:07.437500000,2020-04-13,2020-04-28,2020-04-13,0-15
1912,200772670,2020.0,1930657232.0,292.79,65,16,3,2020,16,3,2020,20,5,2020,33,191,2020-05-21 05:34:21.445312500,2020-03-16,2020-05-20,2020-03-16,0-15
1913,200799367,2020.0,1930660496.0,23362.19,65,23,3,2020,23,3,2020,7,4,2020,21,1801,2020-04-13 00:32:57.312500000,2020-03-23,2020-04-07,2020-03-23,0-15
1914,200936373,2020.0,1930708758.0,154972.96,65,26,3,2020,26,3,2020,10,4,2020,21,2633,2020-04-14 16:23:33.906250000,2020-03-26,2020-04-10,2020-03-26,0-15
1915,200230690,2020.0,1930808513.0,4069.05,65,21,4,2020,16,4,2020,23,4,2020,35,733,2020-04-19 12:56:18.406250000,2020-04-21,2020-04-23,2020-04-16,0-15
1916,200769623,2020.0,1930808707.0,9295.29,65,22,4,2020,22,4,2020,7,5,2020,34,2975,2020-05-22 02:40:20.625000000,2020-04-22,2020-05-07,2020-04-22,16-30
1917,200793568,2020.0,1930726880.0,49134.73,65,31,3,2020,31,3,2020,15,4,2020,21,2635,2020-04-21 17:37:59.812500000,2020-03-31,2020-04-15,2020-03-31,0-15
1918,140104225,2020.0,2960622531.0,66282.993,65,20,3,2020,20,3,2020,30,3,2020,5,2404,2020-04-10 12:18:39.937500000,2020-03-20,2020-03-30,2020-03-20,0-15
1919,200769623,2020.0,1930577624.0,18107.65,65,29,2,2020,29,2,2020,15,3,2020,34,2983,2020-03-30 18:32:04.625000000,2020-02-29,2020-03-15,2020-02-29,16-30
1920,200782001,2020.0,1930674649.0,57249.4,65,23,3,2020,23,3,2020,7,4,2020,21,1105,2020-04-10 06:06:00.125000000,2020-03-23,2020-04-07,2020-03-23,0-15
1921,200726979,2020.0,1930658318.0,9222.81,65,18,3,2020,18,3,2020,2,4,2020,21,336,2020-04-03 09:35:58.382812500,2020-03-18,2020-04-02,2020-03-18,0-15
1922,200743123,2020.0,1930799195.0,16818.28,65,21,4,2020,21,4,2020,6,5,2020,21,1579,2020-05-10 00:50:01.906250000,2020-04-21,2020-05-06,2020-04-21,0-15
1923,200729290,2020.0,1930759999.0,28485.01,65,8,4,2020,8,4,2020,23,4,2020,21,1573,2020-04-27 07:31:01.937500000,2020-04-08,2020-04-23,2020-04-08,0-15
1924,200782669,2020.0,1930858165.0,21520.88,65,4,5,2020,4,5,2020,19,5,2020,21,2680,2020-05-24 20:06:49.625000000,2020-05-04,2020-05-19,2020-05-04,0-15
1925,200706844,2020.0,1930718951.0,42607.76,65,31,3,2020,31,3,2020,15,4,2020,21,3042,2020-05-02 17:58:22.125000000,2020-03-31,2020-04-15,2020-03-31,16-30
1926,200796637,2020.0,1930691338.0,48735.45,65,24,3,2020,24,3,2020,8,4,2020,21,2895,2020-04-26 12:22:12.125000000,2020-03-24,2020-04-08,2020-03-24,16-30
1927,200353024,2020.0,1930879090.0,3193.86,65,8,5,2020,1,5,2020,24,5,2020,38,735,2020-05-21 21:30:54.453125000,2020-05-08,2020-05-24,2020-05-01,0-15
1928,200780825,2020.0,1930794508.0,11988.61,65,16,4,2020,16,4,2020,1,5,2020,21,2729,2020-05-07 00:01:55.625000000,2020-04-16,2020-05-01,2020-04-16,0-15
1929,200769623,2020.0,1930773606.0,20050.72,65,10,4,2020,10,4,2020,25,4,2020,34,2982,2020-05-11 01:17:10.000000000,2020-04-10,2020-04-25,2020-04-10,16-30
1930,200726979,2020.0,1930751839.0,63.46,65,5,4,2020,5,4,2020,20,4,2020,21,334,2020-04-25 22:35:32.625000000,2020-04-05,2020-04-20,2020-04-05,0-15
1931,200769623,2020.0,1930713823.0,1991.84,65,28,3,2020,28,3,2020,12,4,2020,34,2980,2020-04-27 02:01:43.000000000,2020-03-28,2020-04-12,2020-03-28,16-30
1932,200769623,2020.0,1930619126.0,478.73,65,6,3,2020,6,3,2020,21,3,2020,34,2983,2020-04-06 02:10:34.875000000,2020-03-06,2020-03-21,2020-03-06,16-30
1933,200793568,2020.0,1930760314.0,1384.72,65,7,4,2020,7,4,2020,22,4,2020,21,2634,2020-04-27 00:27:03.343750000,2020-04-07,2020-04-22,2020-04-07,0-15
1934,200762301,2020.0,1930723688.0,15451.77,65,31,3,2020,31,3,2020,15,4,2020,26,451,2020-04-15 19:23:18.437500000,2020-03-31,2020-04-15,2020-03-31,0-15
1935,200769623,2020.0,1930749608.0,1792.66,65,5,4,2020,5,4,2020,20,4,2020,34,2979,2020-05-05 10:41:49.250000000,2020-04-05,2020-04-20,2020-04-05,16-30
1936,200780383,2020.0,1930664890.0,89400.31,65,17,3,2020,17,3,2020,1,4,2020,21,1842,2020-04-06 05:15:29.000000000,2020-03-17,2020-04-01,2020-03-17,0-15
1937,100030964,2020.0,1930642801.0,25225.2,65,12,3,2020,12,3,2020,27,3,2020,21,1957,2020-03-22 17:41:18.593750000,2020-03-12,2020-03-27,2020-03-12,0-15
1938,200785971,2020.0,1930844390.0,3005.74,65,1,5,2020,1,5,2020,16,5,2020,21,2700,2020-05-21 10:53:40.593750000,2020-05-01,2020-05-16,2020-05-01,0-15
1939,200132251,2020.0,1930833419.0,123.3,65,1,5,2020,1,5,2020,16,5,2020,21,2895,2020-06-05 13:24:05.750000000,2020-05-01,2020-05-16,2020-05-01,16-30
1940,200229974,2020.0,1930645110.0,17109.62,65,24,3,2020,24,3,2020,8,4,2020,21,688,2020-04-08 21:19:43.992187500,2020-03-24,2020-04-08,2020-03-24,0-15
1941,200762301,2020.0,1930653639.0,767.69,65,16,3,2020,16,3,2020,20,5,2020,33,445,2020-05-16 15:19:12.062500000,2020-03-16,2020-05-20,2020-03-16,0-15
1942,200769623,2020.0,1930714863.0,48893.58,65,30,3,2020,30,3,2020,14,4,2020,34,2978,2020-04-29 04:00:27.375000000,2020-03-30,2020-04-14,2020-03-30,16-30
1943,200741174,2020.0,1930768607.0,19919.09,65,9,4,2020,9,4,2020,24,4,2020,21,1681,2020-04-28 13:18:48.812500000,2020-04-09,2020-04-24,2020-04-09,0-15
1944,200726979,2020.0,1930655662.0,9222.81,65,18,3,2020,18,3,2020,2,4,2020,21,335,2020-04-03 11:35:06.789062500,2020-03-18,2020-04-02,2020-03-18,0-15
1945,200769623,2020.0,1930624877.0,14120.48,65,10,3,2020,10,3,2020,25,3,2020,34,2979,2020-04-09 11:03:12.875000000,2020-03-10,2020-03-25,2020-03-10,16-30
1946,200762301,2020.0,1930800605.0,67049.7,65,19,4,2020,19,4,2020,4,5,2020,26,453,2020-05-03 17:34:35.056640625,2020-04-19,2020-05-04,2020-04-19,0-15
1947,200759878,2020.0,1930667391.0,23954.17,65,19,3,2020,19,3,2020,3,4,2020,34,2370,2020-04-06 18:32:03.906250000,2020-03-19,2020-04-03,2020-03-19,0-15
1948,200769623,2020.0,1930773416.0,4644.04,65,10,4,2020,10,4,2020,25,4,2020,34,2979,2020-05-10 10:54:11.125000000,2020-04-10,2020-04-25,2020-04-10,16-30
1949,200769623,2020.0,1930585851.0,63964.58,65,2,3,2020,2,3,2020,17,3,2020,34,2983,2020-03-30 10:57:33.125000000,2020-03-02,2020-03-17,2020-03-02,0-15
1950,200769623,2020.0,1930842372.0,9451.33,65,1,5,2020,1,5,2020,16,5,2020,34,2975,2020-05-28 20:07:13.750000000,2020-05-01,2020-05-16,2020-05-01,0-15
1951,200726979,2020.0,1930592847.0,9222.81,65,6,3,2020,6,3,2020,21,3,2020,21,339,2020-03-22 02:50:13.125000000,2020-03-06,2020-03-21,2020-03-06,0-15
1952,200416837,2020.0,1930812604.0,12215.58,65,22,4,2020,16,4,2020,26,4,2020,36,721,2020-04-22 14:13:01.187500000,2020-04-22,2020-04-26,2020-04-16,0-15
1953,200723794,2020.0,1930623165.0,94647.64,65,10,3,2020,10,3,2020,25,3,2020,21,2895,2020-04-12 19:50:43.375000000,2020-03-10,2020-03-25,2020-03-10,16-30
1954,200353024,2020.0,1930813160.0,890.66,65,22,4,2020,16,4,2020,9,5,2020,38,733,2020-05-05 06:36:16.343750000,2020-04-22,2020-05-09,2020-04-16,0-15
1955,200790107,2020.0,1930690821.0,45459.95,65,23,3,2020,23,3,2020,7,4,2020,26,2345,2020-05-01 15:39:22.750000000,2020-03-23,2020-04-07,2020-03-23,16-30
1956,200769623,2020.0,1930885428.0,6832.71,65,11,5,2020,11,5,2020,26,5,2020,34,2978,2020-06-10 13:17:19.000000000,2020-05-11,2020-05-26,2020-05-11,16-30
1957,100001196,2020.0,1930857501.0,9735.16,65,5,5,2020,5,5,2020,20,5,2020,21,821,2020-05-21 10:33:24.812500000,2020-05-05,2020-05-20,2020-05-05,0-15
1958,200592182,2020.0,1930837992.0,2351.96,65,29,4,2020,16,4,2020,9,5,2020,38,733,2020-05-05 03:23:43.375000000,2020-04-29,2020-05-09,2020-04-16,0-15
1959,200769623,2020.0,1930793324.0,32352.32,65,17,4,2020,17,4,2020,2,5,2020,34,2979,2020-05-17 18:10:18.000000000,2020-04-17,2020-05-02,2020-04-17,16-30
1960,200769623,2020.0,1930766061.0,7053.94,65,9,4,2020,9,4,2020,24,4,2020,34,2978,2020-05-08 22:49:36.750000000,2020-04-09,2020-04-24,2020-04-09,0-15
1961,200014556,2020.0,1930685891.0,54191.45,65,24,3,2020,24,3,2020,8,4,2020,21,70,2020-04-07 04:49:18.359375000,2020-03-24,2020-04-08,2020-03-24,0-15
1962,200769623,2020.0,1930605684.0,262.65,65,6,3,2020,6,3,2020,21,3,2020,34,2975,2020-04-10 02:33:54.875000000,2020-03-06,2020-03-21,2020-03-06,16-30
1963,200769623,2020.0,1930882417.0,1826.92,65,9,5,2020,9,5,2020,24,5,2020,34,2979,2020-06-07 20:26:28.625000000,2020-05-09,2020-05-24,2020-05-09,0-15
